Date,Fentanyl,LSD,Codeine,Morphine,MDMA,Methamphetamine,Xylazine,Oxymorphone,Gabapentin,Kratom,Ketamine,Tramadol,Oxycodone,Hydrocodone,Diphenhydramine
2024-05-26 23:24:34.457313,33,123,319,248,142,80,155,25,50,218,111,180,313,211,204
2024-05-27 23:24:34.457313,46,155,317,237,147,63,122,77,94,185,78,144,305,203,157
2024-05-28 23:24:34.457313,26,171,291,263,144,40,147,70,89,196,111,170,269,215,192
2024-05-29 23:24:34.457313,42,157,313,279,102,79,118,67,69,164,63,152,259,173,176
2024-05-30 23:24:34.457313,59,176,303,289,154,58,135,90,101,217,99,157,268,226,167
2024-05-31 23:24:34.457313,38,126,335,283,128,31,93,84,58,232,88,154,266,256,203
2024-06-01 23:24:34.457313,65,141,347,292,82,55,158,34,99,210,114,149,263,204,209
2024-06-02 23:24:34.457313,59,131,321,256,107,104,167,80,116,242,96,155,305,214,205
2024-06-03 23:24:34.457313,50,186,316,282,143,83,121,80,95,217,123,188,275,183,177
2024-06-04 23:24:34.457313,47,142,312,274,98,55,124,73,64,197,116,196,257,214,189
2024-06-05 23:24:34.457313,76,158,330,256,125,66,141,81,78,204,89,154,295,210,168
2024-06-06 23:24:34.457313,15,137,329,234,160,29,137,85,66,258,83,164,252,221,223
2024-06-07 23:24:34.457313,45,121,308,314,106,35,133,47,99,229,103,170,290,239,199
2024-06-08 23:24:34.457313,34,90,316,279,163,43,97,60,72,235,135,144,253,173,229
2024-06-09 23:24:34.457313,60,163,308,278,170,79,134,91,70,211,76,133,249,203,220
2024-06-10 23:24:34.457313,41,114,349,280,122,59,88,70,57,263,79,142,293,191,201
2024-06-11 23:24:34.457313,60,164,321,273,150,77,159,29,65,213,76,119,255,238,204
2024-06-12 23:24:34.457313,52,152,292,278,107,53,151,46,79,206,116,182,261,216,208
2024-06-13 23:24:34.457313,91,142,317,277,109,84,125,51,59,237,83,158,302,257,185
2024-06-14 23:24:34.457313,29,189,325,278,146,25,141,65,64,211,79,189,248,243,179
2024-06-15 23:24:34.457313,34,123,314,290,161,54,154,81,98,226,82,155,296,204,187
2024-06-16 23:24:34.457313,59,157,305,285,156,32,133,79,96,156,92,161,272,224,196
2024-06-17 23:24:34.457313,11,132,289,303,123,63,117,89,92,229,83,174,263,212,211
2024-06-18 23:24:34.457313,54,150,319,250,106,26,182,93,77,199,82,172,292,221,180
2024-06-19 23:24:34.457313,56,113,298,266,149,66,108,57,82,185,71,145,292,211,183
2024-06-20 23:24:34.457313,57,154,319,265,99,46,143,59,85,214,73,148,267,213,191
2024-06-21 23:24:34.457313,92,141,332,276,103,57,151,102,55,206,91,132,271,212,181
2024-06-22 23:24:34.457313,74,161,323,254,131,36,100,62,110,204,76,171,260,201,189
2024-06-23 23:24:34.457313,66,123,341,289,115,45,120,89,71,240,86,124,294,183,185
2024-06-24 23:24:34.457313,67,181,351,257,125,27,162,34,108,223,87,158,276,204,214
2024-06-25 23:24:34.457313,52,152,304,253,134,53,131,90,82,178,93,175,262,207,208
2024-06-26 23:24:34.457313,89,147,298,286,113,92,121,44,59,225,58,142,299,228,191
2024-06-27 23:24:34.457313,41,177,318,267,103,53,136,99,77,202,53,139,309,217,183
2024-06-28 23:24:34.457313,56,101,331,269,137,66,139,66,57,192,115,162,274,229,186
2024-06-29 23:24:34.457313,58,174,318,261,124,56,124,49,75,215,94,147,274,210,189
2024-06-30 23:24:34.457313,62,98,327,268,126,35,144,44,91,188,105,181,270,194,187
2024-07-01 23:24:34.457313,16,149,314,271,105,41,114,74,54,261,82,133,284,206,199
2024-07-02 23:24:34.457313,38,137,300,242,107,58,123,69,74,181,99,156,275,231,151
2024-07-03 23:24:34.457313,18,158,323,287,169,24,103,68,77,187,111,135,257,231,195
2024-07-04 23:24:34.457313,26,176,299,267,134,83,140,51,82,204,125,166,259,186,202
2024-07-05 23:24:34.457313,68,141,316,260,87,96,153,51,81,166,86,153,266,244,199
2024-07-06 23:24:34.457313,57,142,316,269,148,44,81,58,83,236,71,133,249,218,204
2024-07-07 23:24:34.457313,52,152,311,320,112,59,117,66,78,223,68,170,270,210,197
2024-07-08 23:24:34.457313,66,162,282,290,140,37,79,63,45,208,95,165,249,197,145
2024-07-09 23:24:34.457313,57,124,332,272,102,60,107,32,88,195,80,155,239,201,212
2024-07-10 23:24:34.457313,44,162,309,260,141,52,124,39,101,240,77,158,275,252,190
2024-07-11 23:24:34.457313,51,121,325,267,110,65,117,68,72,186,107,143,289,199,198
2024-07-12 23:24:34.457313,45,148,317,273,122,50,140,74,40,218,96,158,279,168,191
2024-07-13 23:24:34.457313,33,114,303,295,140,50,115,68,42,227,67,196,278,207,183
2024-07-14 23:24:34.457313,18,115,294,281,108,69,132,30,56,165,89,170,261,236,195
2024-07-15 23:24:34.457313,54,120,323,289,79,76,132,48,63,216,99,154,272,218,167
2024-07-16 23:24:34.457313,37,103,296,253,124,57,100,64,79,229,93,143,266,213,165
2024-07-17 23:24:34.457313,2,159,301,263,124,19,152,50,91,210,68,139,263,238,180
2024-07-18 23:24:34.457313,31,130,308,259,93,84,98,49,83,217,108,111,255,208,193
2024-07-19 23:24:34.457313,40,131,282,236,94,40,102,55,70,205,71,156,237,199,168
2024-07-20 23:24:34.457313,86,146,301,244,119,52,109,43,72,174,108,148,250,212,163
2024-07-21 23:24:34.457313,3,119,290,245,92,62,108,92,62,229,50,153,260,222,194
2024-07-22 23:24:34.457313,21,117,326,312,90,36,100,52,90,206,77,110,261,210,152
2024-07-23 23:24:34.457313,13,111,291,270,121,56,93,79,106,255,119,129,264,251,182
2024-07-24 23:24:34.457313,11,155,256,238,147,31,144,45,61,224,97,162,260,204,199
2024-07-25 23:24:34.457313,12,135,286,238,99,24,84,45,80,223,73,178,255,205,208
2024-07-26 23:24:34.457313,51,131,289,266,125,53,120,0,53,214,64,123,254,212,185
2024-07-27 23:24:34.457313,56,106,280,289,92,70,140,60,64,239,71,149,270,249,160
2024-07-28 23:24:34.457313,44,123,273,253,117,11,124,47,79,179,105,172,272,205,166
2024-07-29 23:24:34.457313,50,129,273,263,106,45,77,41,104,211,90,176,295,214,176
2024-07-30 23:24:34.457313,42,142,294,288,103,97,135,86,50,236,99,113,257,198,176
2024-07-31 23:24:34.457313,58,126,327,223,116,59,112,43,56,198,106,133,253,203,161
2024-08-01 23:24:34.457313,44,110,293,269,83,39,131,29,67,151,66,162,277,221,150
2024-08-02 23:24:34.457313,18,131,301,278,101,55,120,66,49,220,121,150,279,206,167
2024-08-03 23:24:34.457313,11,168,268,310,116,12,101,57,47,153,98,171,263,195,173
2024-08-04 23:24:34.457313,14,143,284,217,93,36,106,73,93,177,95,130,291,226,190
2024-08-05 23:24:34.457313,3,142,301,245,102,34,97,21,96,215,105,130,297,219,127
2024-08-06 23:24:34.457313,50,118,282,274,86,10,133,45,74,224,65,139,240,215,168
2024-08-07 23:24:34.457313,49,101,268,257,60,26,76,21,74,198,54,131,285,185,172
2024-08-08 23:24:34.457313,40,162,270,280,83,32,78,41,86,213,59,126,264,175,147
2024-08-09 23:24:34.457313,30,59,289,286,124,12,124,30,86,223,91,146,251,203,133
2024-08-10 23:24:34.457313,42,139,286,240,104,25,108,5,84,201,90,150,265,190,162
2024-08-11 23:24:34.457313,44,109,270,236,125,42,131,75,50,213,109,141,270,204,165
2024-08-12 23:24:34.457313,31,120,254,256,132,37,101,45,55,184,89,118,267,188,146
2024-08-13 23:24:34.457313,26,114,308,271,73,20,105,0,85,219,88,122,266,210,187
2024-08-14 23:24:34.457313,38,147,251,247,131,40,102,66,46,217,66,142,248,209,130
2024-08-15 23:24:34.457313,28,133,271,234,110,50,88,32,71,167,108,103,268,195,178
2024-08-16 23:24:34.457313,72,103,263,250,119,13,114,43,38,207,86,95,238,199,159
2024-08-17 23:24:34.457313,35,122,269,231,74,22,85,50,49,202,75,104,259,188,171
2024-08-18 23:24:34.457313,41,88,295,262,94,66,95,44,24,228,86,123,264,220,192
2024-08-19 23:24:34.457313,50,124,281,254,99,37,109,12,71,204,76,130,262,161,164
2024-08-20 23:24:34.457313,19,94,249,230,99,32,93,51,64,179,50,111,270,241,183
2024-08-21 23:24:34.457313,60,107,293,244,66,8,98,15,48,195,39,122,273,198,161
2024-08-22 23:24:34.457313,23,107,263,249,76,30,46,48,52,183,108,154,255,211,154
2024-08-23 23:24:34.457313,10,112,324,232,89,0,81,46,66,201,63,87,226,200,141
2024-08-24 23:24:34.457313,37,108,305,271,110,33,66,24,69,208,29,113,251,192,164
2024-08-25 23:24:34.457313,18,122,277,299,81,0,95,4,40,191,71,110,270,227,153
2024-08-26 23:24:34.457313,5,126,262,273,91,64,77,0,73,193,80,84,271,212,139
2024-08-27 23:24:34.457313,42,99,257,231,78,64,99,18,50,163,58,131,254,177,153
2024-08-28 23:24:34.457313,42,140,269,263,84,23,34,0,21,181,49,129,276,249,169
2024-08-29 23:24:34.457313,31,113,273,276,104,0,108,35,67,166,64,133,267,199,163
2024-08-30 23:24:34.457313,20,100,232,262,82,29,65,11,56,187,70,128,271,210,138
2024-08-31 23:24:34.457313,59,116,267,242,105,41,74,30,67,192,73,127,227,219,152
2024-09-01 23:24:34.457313,6,73,315,236,104,11,113,19,61,201,84,87,243,199,139
2024-09-02 23:24:34.457313,0,58,281,253,65,0,68,11,75,153,55,119,258,188,169
2024-09-03 23:24:34.457313,0,74,260,257,136,24,83,40,32,188,69,152,231,224,189
2024-09-04 23:24:34.457313,19,145,270,247,113,0,72,20,52,237,107,135,256,224,166
2024-09-05 23:24:34.457313,18,85,280,263,103,32,81,34,54,187,78,85,265,189,124
2024-09-06 23:24:34.457313,0,93,260,249,78,8,103,17,32,186,49,135,239,186,193
2024-09-07 23:24:34.457313,19,105,285,230,49,12,116,20,46,192,105,111,249,214,190
2024-09-08 23:24:34.457313,39,88,280,264,108,26,74,2,33,195,77,119,272,230,124
2024-09-09 23:24:34.457313,41,98,250,232,106,0,76,11,66,170,93,101,235,205,161
2024-09-10 23:24:34.457313,29,74,254,214,73,0,66,22,61,167,77,158,226,215,148
2024-09-11 23:24:34.457313,1,98,244,256,101,6,100,14,43,198,75,90,214,207,129
2024-09-12 23:24:34.457313,13,55,285,240,53,26,96,18,54,192,37,114,246,193,130
2024-09-13 23:24:34.457313,45,102,248,287,101,35,79,36,48,218,36,115,256,183,148
2024-09-14 23:24:34.457313,37,74,249,261,61,6,91,36,37,191,73,128,232,159,163
2024-09-15 23:24:34.457313,2,103,258,248,102,2,95,0,49,174,73,115,225,187,107
2024-09-16 23:24:34.457313,47,105,272,237,54,0,81,0,62,190,94,115,275,202,150
2024-09-17 23:24:34.457313,29,90,260,253,109,21,61,11,18,179,67,87,236,186,125
2024-09-18 23:24:34.457313,1,119,266,259,101,0,43,28,53,193,84,113,241,221,172
2024-09-19 23:24:34.457313,28,66,258,257,63,35,92,36,59,182,92,107,215,175,144
2024-09-20 23:24:34.457313,0,116,228,259,80,12,65,0,54,189,55,120,258,216,139
2024-09-21 23:24:34.457313,57,79,269,243,101,38,18,0,10,203,76,111,247,217,133
2024-09-22 23:24:34.457313,5,71,263,253,92,0,106,16,47,175,73,87,249,188,141
2024-09-23 23:24:34.457313,20,106,307,270,59,33,84,11,43,164,81,149,237,248,153
2024-09-24 23:24:34.457313,14,73,247,225,93,16,74,24,36,178,38,103,259,183,153
2024-09-25 23:24:34.457313,17,40,251,251,65,1,69,11,41,145,94,99,248,220,164
2024-09-26 23:24:34.457313,6,92,218,226,91,0,80,29,82,204,105,104,246,197,142
2024-09-27 23:24:34.457313,29,73,263,259,25,39,68,0,55,176,49,108,232,250,94
2024-09-28 23:24:34.457313,15,119,216,253,100,0,76,0,66,194,47,104,270,186,151
2024-09-29 23:24:34.457313,0,106,259,291,80,0,83,27,57,130,50,115,218,221,160
2024-09-30 23:24:34.457313,0,89,273,220,57,35,15,0,55,169,96,136,257,214,152
2024-10-01 23:24:34.457313,41,127,234,244,84,4,93,4,35,173,117,140,248,204,157
2024-10-02 23:24:34.457313,13,90,248,242,87,47,49,14,28,206,89,149,236,203,149
2024-10-03 23:24:34.457313,12,103,263,249,49,0,58,4,84,191,78,140,243,203,101
2024-10-04 23:24:34.457313,0,77,250,241,76,27,61,10,68,234,42,79,234,191,115
2024-10-05 23:24:34.457313,11,103,245,258,51,6,88,0,74,216,58,106,216,195,150
2024-10-06 23:24:34.457313,5,106,260,249,110,28,73,1,64,193,79,115,256,214,169
2024-10-07 23:24:34.457313,4,110,230,237,84,0,51,0,49,154,57,83,243,198,138
2024-10-08 23:24:34.457313,0,72,282,258,97,29,83,25,61,189,99,93,237,181,140
2024-10-09 23:24:34.457313,33,121,278,241,66,10,65,0,40,220,85,117,237,165,147
2024-10-10 23:24:34.457313,9,98,263,246,66,15,71,20,39,220,61,120,227,208,151
2024-10-11 23:24:34.457313,0,71,223,227,44,11,94,0,40,141,27,101,275,181,173
2024-10-12 23:24:34.457313,25,88,293,273,111,42,46,20,10,196,80,116,249,202,136
2024-10-13 23:24:34.457313,2,88,276,209,58,12,79,0,64,182,59,142,230,152,170
2024-10-14 23:24:34.457313,23,57,237,211,94,28,26,0,40,222,76,144,251,210,158
2024-10-15 23:24:34.457313,19,90,246,234,102,0,74,0,47,165,76,137,225,163,162
2024-10-16 23:24:34.457313,0,80,239,249,70,11,83,39,72,179,86,119,213,199,162
2024-10-17 23:24:34.457313,14,77,268,230,80,11,84,42,54,177,76,73,246,137,132
2024-10-18 23:24:34.457313,0,56,251,194,75,36,69,42,54,168,90,125,232,226,157
2024-10-19 23:24:34.457313,0,101,265,260,38,3,87,6,29,202,60,105,241,219,126
2024-10-20 23:24:34.457313,0,94,309,266,62,21,74,0,13,198,80,89,228,232,125
2024-10-21 23:24:34.457313,0,77,258,259,68,0,99,4,73,203,59,145,252,177,141
2024-10-22 23:24:34.457313,48,79,251,232,54,21,67,8,69,177,90,106,249,243,149
2024-10-23 23:24:34.457313,37,91,255,278,123,5,61,50,57,203,70,88,249,196,117
2024-10-24 23:24:34.457313,0,67,269,237,42,37,78,24,73,207,70,141,231,193,163
2024-10-25 23:24:34.457313,15,99,251,280,79,21,52,15,50,185,67,143,218,185,143
2024-10-26 23:24:34.457313,0,82,316,220,77,0,72,3,43,200,85,91,264,203,137
2024-10-27 23:24:34.457313,0,57,256,226,43,7,93,38,16,168,49,114,266,191,137
2024-10-28 23:24:34.457313,9,85,260,251,81,59,105,18,80,199,85,113,304,199,118
2024-10-29 23:24:34.457313,3,110,223,220,106,0,73,41,44,193,77,121,229,205,130
2024-10-30 23:24:34.457313,18,123,302,244,114,23,63,16,25,186,68,151,245,208,154
2024-10-31 23:24:34.457313,0,102,235,254,84,0,71,22,24,198,85,151,222,202,138
2024-11-01 23:24:34.457313,29,128,263,243,90,41,79,21,53,163,56,140,269,186,132
2024-11-02 23:24:34.457313,0,114,300,256,88,0,79,10,83,209,69,145,233,188,143
2024-11-03 23:24:34.457313,0,94,217,269,96,0,92,27,50,173,55,86,222,219,133
2024-11-04 23:24:34.457313,0,94,217,216,64,3,79,3,96,186,111,125,257,191,165
2024-11-05 23:24:34.457313,3,119,292,232,89,55,75,32,45,187,57,115,239,231,134
2024-11-06 23:24:34.457313,22,99,228,238,95,12,84,0,38,200,38,131,262,208,127
2024-11-07 23:24:34.457313,71,111,285,223,100,0,24,23,64,185,68,118,229,201,128
2024-11-08 23:24:34.457313,0,90,260,266,94,0,69,10,55,197,68,132,201,160,136
2024-11-09 23:24:34.457313,23,82,249,257,83,10,113,36,49,181,66,131,242,212,145
2024-11-10 23:24:34.457313,32,98,256,224,107,9,83,0,61,141,87,124,236,192,159
2024-11-11 23:24:34.457313,4,88,277,250,55,17,74,24,56,173,122,149,249,230,160
2024-11-12 23:24:34.457313,15,94,285,223,108,26,73,22,68,157,36,136,236,221,154
2024-11-13 23:24:34.457313,13,74,253,240,76,54,72,32,62,186,66,138,216,218,142
2024-11-14 23:24:34.457313,0,97,287,252,108,11,117,0,45,187,64,100,280,173,156
2024-11-15 23:24:34.457313,27,101,272,305,124,45,93,69,85,217,49,109,244,226,167
2024-11-16 23:24:34.457313,11,124,283,258,83,16,106,40,67,201,21,115,260,218,171
2024-11-17 23:24:34.457313,0,87,332,237,88,10,99,59,51,215,110,87,270,230,197
2024-11-18 23:24:34.457313,44,107,253,214,56,72,71,23,24,182,53,192,271,207,157
2024-11-19 23:24:34.457313,0,90,257,256,102,7,97,33,70,219,52,130,305,185,165
2024-11-20 23:24:34.457313,33,127,281,254,125,67,96,1,63,188,62,129,245,191,143
2024-11-21 23:24:34.457313,9,114,237,242,47,15,94,56,58,198,83,103,299,205,141
2024-11-22 23:24:34.457313,24,112,263,270,98,14,87,16,20,194,77,139,235,195,158
2024-11-23 23:24:34.457313,8,66,287,243,84,24,83,0,51,190,61,150,263,203,145
2024-11-24 23:24:34.457313,12,119,293,259,71,21,92,37,42,225,70,136,245,215,170
2024-11-25 23:24:34.457313,0,112,269,273,93,0,74,0,53,162,67,111,231,174,130
2024-11-26 23:24:34.457313,18,106,272,303,93,46,80,29,58,181,57,139,256,231,194
2024-11-27 23:24:34.457313,20,113,253,244,68,0,118,19,95,201,89,100,234,247,157
2024-11-28 23:24:34.457313,10,102,297,242,115,16,90,27,56,177,62,150,263,208,173
2024-11-29 23:24:34.457313,33,97,272,256,120,6,89,55,63,169,57,132,227,178,174
2024-11-30 23:24:34.457313,66,97,283,239,79,34,85,0,41,196,56,126,206,204,138
2024-12-01 23:24:34.457313,44,113,269,274,109,70,102,38,77,221,58,128,287,196,177
2024-12-02 23:24:34.457313,49,99,257,258,101,19,72,0,74,191,91,146,255,173,162
2024-12-03 23:24:34.457313,44,133,325,267,92,61,118,0,29,207,88,146,288,224,152
2024-12-04 23:24:34.457313,41,113,273,284,99,14,81,4,55,205,62,98,229,193,170
2024-12-05 23:24:34.457313,19,120,233,217,98,51,91,41,82,184,94,165,256,210,184
2024-12-06 23:24:34.457313,33,101,307,252,108,24,103,64,122,222,83,187,232,207,155
2024-12-07 23:24:34.457313,44,111,276,287,74,5,115,27,37,184,81,138,282,227,172
2024-12-08 23:24:34.457313,0,124,291,294,97,28,101,28,46,227,94,125,221,204,153
2024-12-09 23:24:34.457313,20,136,311,304,92,30,106,43,122,168,79,177,292,216,207
2024-12-10 23:24:34.457313,47,129,311,261,90,70,85,8,68,234,97,133,265,212,171
2024-12-11 23:24:34.457313,36,117,309,271,99,17,114,9,58,200,82,145,264,197,202
2024-12-12 23:24:34.457313,27,98,298,259,105,48,91,55,61,179,75,150,240,226,156
2024-12-13 23:24:34.457313,30,150,304,242,99,12,126,52,65,208,57,162,279,202,176
2024-12-14 23:24:34.457313,52,111,274,261,125,6,98,75,53,176,90,194,263,200,208
2024-12-15 23:24:34.457313,58,79,281,258,151,47,114,35,47,208,99,171,243,239,184
2024-12-16 23:24:34.457313,42,101,279,249,79,41,84,30,41,208,101,132,257,214,183
2024-12-17 23:24:34.457313,45,93,285,257,130,26,163,42,81,162,89,144,269,200,181
2024-12-18 23:24:34.457313,15,129,302,262,117,30,114,46,90,202,69,107,274,214,184
2024-12-19 23:24:34.457313,51,128,278,240,148,16,115,57,80,220,57,145,266,193,205
2024-12-20 23:24:34.457313,27,101,276,305,131,57,112,64,76,197,83,183,336,252,152
2024-12-21 23:24:34.457313,27,138,335,252,85,68,125,38,70,162,52,145,267,195,208
2024-12-22 23:24:34.457313,28,131,268,285,123,10,129,37,84,231,53,152,255,208,195
2024-12-23 23:24:34.457313,62,120,302,273,118,40,146,54,67,204,91,142,257,243,187
2024-12-24 23:24:34.457313,47,128,269,245,142,41,100,53,36,206,53,120,268,187,201
2024-12-25 23:24:34.457313,17,128,315,237,147,36,117,49,83,190,72,155,265,213,168
2024-12-26 23:24:34.457313,30,122,286,277,47,51,117,72,71,210,133,141,280,218,187
2024-12-27 23:24:34.457313,29,132,289,258,89,57,115,21,43,202,92,121,240,211,193
2024-12-28 23:24:34.457313,33,142,316,252,102,63,129,65,75,266,85,154,270,177,193
2024-12-29 23:24:34.457313,74,142,340,278,90,29,120,52,44,226,93,107,250,214,190
2024-12-30 23:24:34.457313,8,122,287,299,73,43,113,76,69,220,59,150,244,230,182
2024-12-31 23:24:34.457313,29,112,296,219,77,64,101,70,79,238,96,118,244,177,193
2025-01-01 23:24:34.457313,64,108,303,271,143,40,97,43,62,199,87,137,272,212,210
2025-01-02 23:24:34.457313,42,133,284,268,111,57,130,94,88,166,78,156,276,235,182
2025-01-03 23:24:34.457313,29,127,301,272,100,31,146,62,75,188,92,138,265,221,208
2025-01-04 23:24:34.457313,79,176,307,259,90,42,124,21,98,198,65,167,252,220,190
2025-01-05 23:24:34.457313,57,119,317,251,131,17,140,55,71,251,95,178,281,206,191
2025-01-06 23:24:34.457313,27,124,325,272,119,59,127,50,75,211,54,176,255,240,191
2025-01-07 23:24:34.457313,46,169,306,275,107,32,144,48,53,232,114,144,281,230,194
2025-01-08 23:24:34.457313,49,122,315,241,151,63,125,71,70,234,88,172,281,227,177
2025-01-09 23:24:34.457313,40,106,312,276,75,76,125,71,106,204,122,149,276,192,213
2025-01-10 23:24:34.457313,28,125,330,271,143,68,126,54,92,219,83,177,266,242,178
2025-01-11 23:24:34.457313,21,132,305,280,95,47,152,58,63,204,73,166,275,229,189
2025-01-12 23:24:34.457313,36,137,311,298,122,61,140,63,99,238,107,136,279,253,197
2025-01-13 23:24:34.457313,16,147,296,255,122,71,147,65,46,196,72,153,292,199,194
2025-01-14 23:24:34.457313,22,184,338,287,142,72,119,83,83,178,103,197,254,209,220
2025-01-15 23:24:34.457313,62,152,372,281,115,86,101,76,88,192,94,178,294,249,182
2025-01-16 23:24:34.457313,71,143,319,271,94,32,124,40,79,207,58,185,255,209,185
2025-01-17 23:24:34.457313,33,121,289,255,126,57,144,42,58,249,109,156,277,246,201
2025-01-18 23:24:34.457313,58,143,339,277,130,72,142,38,86,199,89,182,262,200,187
2025-01-19 23:24:34.457313,40,145,319,277,105,55,105,54,84,178,82,155,231,212,177
2025-01-20 23:24:34.457313,50,167,342,238,155,64,131,92,59,205,94,145,270,218,151
2025-01-21 23:24:34.457313,79,170,281,274,125,71,98,82,40,194,87,157,257,172,198
2025-01-22 23:24:34.457313,49,114,315,287,113,63,117,55,68,219,109,168,278,189,197
2025-01-23 23:24:34.457313,46,148,315,318,143,45,154,20,70,226,106,149,278,199,214
2025-01-24 23:24:34.457313,44,115,301,264,113,35,129,72,69,231,77,131,296,221,199
2025-01-25 23:24:34.457313,36,147,326,256,153,72,143,73,97,222,54,139,243,228,165
2025-01-26 23:24:34.457313,63,161,302,300,128,83,116,78,64,215,77,143,238,200,182
2025-01-27 23:24:34.457313,80,138,328,247,119,77,114,50,78,197,117,201,270,233,192
2025-01-28 23:24:34.457313,71,144,300,251,109,73,141,74,58,233,95,170,279,213,228
2025-01-29 23:24:34.457313,67,122,312,256,137,50,133,82,74,233,106,180,283,225,177
2025-01-30 23:24:34.457313,40,169,340,299,143,66,138,44,69,227,104,118,289,228,186
2025-01-31 23:24:34.457313,43,147,336,271,141,72,170,66,100,221,49,145,293,198,209
2025-02-01 23:24:34.457313,38,138,331,261,165,54,112,55,76,236,134,167,280,218,226
2025-02-02 23:24:34.457313,92,147,312,277,140,47,111,67,104,222,105,146,266,254,187
2025-02-03 23:24:34.457313,64,169,317,275,156,48,122,37,70,238,82,167,284,221,230
2025-02-04 23:24:34.457313,26,122,318,288,127,65,115,113,77,216,90,174,312,183,214
2025-02-05 23:24:34.457313,22,187,314,290,107,46,122,73,56,214,55,218,309,197,240
2025-02-06 23:24:34.457313,45,158,298,256,107,35,125,79,119,265,92,171,269,191,211
2025-02-07 23:24:34.457313,49,143,362,274,139,50,141,88,54,206,119,163,265,166,182
2025-02-08 23:24:34.457313,41,156,352,274,147,84,115,64,30,227,65,160,297,260,190
2025-02-09 23:24:34.457313,31,165,335,281,103,96,143,71,68,212,113,144,278,211,192
2025-02-10 23:24:34.457313,91,134,306,247,138,46,90,61,52,239,75,148,262,216,231
2025-02-11 23:24:34.457313,66,138,311,302,139,72,163,51,40,226,79,197,275,239,173
2025-02-12 23:24:34.457313,54,163,301,262,118,49,153,69,85,219,86,152,279,232,203
2025-02-13 23:24:34.457313,59,148,320,266,102,65,127,95,49,234,74,150,294,198,202
2025-02-14 23:24:34.457313,45,139,326,253,158,82,166,64,59,197,105,186,284,217,171
2025-02-15 23:24:34.457313,19,137,302,288,135,55,131,95,83,220,98,145,304,211,177
2025-02-16 23:24:34.457313,32,142,285,255,101,53,123,59,84,209,72,152,258,240,197
2025-02-17 23:24:34.457313,49,124,316,279,126,63,119,68,88,199,86,164,319,223,206
2025-02-18 23:24:34.457313,49,130,335,256,181,35,125,77,59,195,80,178,283,215,182
2025-02-19 23:24:34.457313,18,152,307,250,105,66,145,74,69,244,88,173,253,228,201
2025-02-20 23:24:34.457313,1,116,338,258,168,55,152,64,99,224,79,173,295,240,212
2025-02-21 23:24:34.457313,79,185,308,320,102,66,127,37,122,226,97,151,285,268,202
2025-02-22 23:24:34.457313,79,150,319,287,148,73,133,63,78,200,92,168,269,219,235
2025-02-23 23:24:34.457313,46,165,323,283,108,80,131,96,83,189,101,155,270,246,150
2025-02-24 23:24:34.457313,46,102,325,227,121,71,153,34,66,243,94,176,277,233,184
2025-02-25 23:24:34.457313,47,115,334,278,118,52,137,86,90,209,106,159,231,224,207
2025-02-26 23:24:34.457313,36,136,308,250,105,40,135,49,105,231,109,164,277,198,227
2025-02-27 23:24:34.457313,3,162,305,280,111,67,91,46,35,182,96,168,247,201,182
2025-02-28 23:24:34.457313,23,111,308,253,154,74,92,41,42,229,65,148,253,199,207
2025-03-01 23:24:34.457313,52,137,328,290,103,84,132,39,65,220,81,166,277,259,188
2025-03-02 23:24:34.457313,7,131,305,272,107,55,143,74,49,195,78,187,258,233,182
2025-03-03 23:24:34.457313,50,157,319,284,139,32,112,42,88,197,73,160,256,184,191
2025-03-04 23:24:34.457313,68,151,340,285,116,46,149,29,74,203,78,161,277,163,214
2025-03-05 23:24:34.457313,74,115,312,290,135,8,119,52,109,210,83,171,321,200,191
2025-03-06 23:24:34.457313,64,120,301,234,136,61,108,40,82,213,114,164,282,237,177
2025-03-07 23:24:34.457313,30,89,326,269,143,54,97,52,105,238,90,167,249,204,199
2025-03-08 23:24:34.457313,64,124,329,281,113,51,162,66,93,234,113,172,297,243,150
2025-03-09 23:24:34.457313,56,152,301,262,178,69,108,74,81,212,102,146,283,226,186
2025-03-10 23:24:34.457313,28,137,327,255,124,66,108,53,49,202,109,161,265,210,207
2025-03-11 23:24:34.457313,53,159,294,269,130,67,116,74,57,203,115,155,242,195,208
2025-03-12 23:24:34.457313,85,144,328,266,97,57,148,52,38,223,86,156,275,246,179
2025-03-13 23:24:34.457313,45,111,307,287,119,73,95,71,56,223,98,132,276,205,180
2025-03-14 23:24:34.457313,31,183,318,259,116,35,133,72,53,231,91,156,273,219,200
2025-03-15 23:24:34.457313,45,93,284,248,124,22,110,69,73,217,87,122,261,215,206
2025-03-16 23:24:34.457313,29,112,308,246,86,15,114,63,65,190,139,145,282,211,187
2025-03-17 23:24:34.457313,54,133,350,286,124,65,121,25,65,207,111,149,249,207,190
2025-03-18 23:24:34.457313,31,96,274,251,145,52,126,60,100,208,71,132,237,213,202
2025-03-19 23:24:34.457313,36,133,311,302,102,59,138,41,72,197,89,147,247,218,191
2025-03-20 23:24:34.457313,44,107,352,282,132,51,112,35,50,216,92,149,257,236,201
2025-03-21 23:24:34.457313,56,112,290,280,116,23,173,36,97,221,86,143,243,218,183
2025-03-22 23:24:34.457313,44,139,292,245,86,14,115,56,54,193,87,150,306,188,167
2025-03-23 23:24:34.457313,28,121,286,245,104,56,128,76,50,192,101,133,273,200,176
